Date Open High Low Close Volume AdjClose TrainTest 
6/1/2000 1420.6 1448.81 1420.6 1448.81 96010 1448.81 train
6/2/2000 1448.81 1483.23 1448.81 1477.26 116240 1477.26 train
6/5/2000 1477.26 1477.28 1464.68 1467.63 83860 1467.63 train
6/6/2000 1467.63 1471.36 1454.74 1457.84 95010 1457.84 train
6/7/2000 1457.84 1474.64 1455.06 1471.36 85460 1471.36 train
6/8/2000 1471.36 1475.65 1456.49 1461.67 85430 1461.67 test
6/9/2000 1461.67 1472.67 1454.96 1456.95 78600 1456.95 train
6/12/2000 1456.95 1462.93 1445.99 1446.0 77410 1446.0 test
6/13/2000 1446.0 1470.42 1442.38 1469.44 93590 1469.44 test
6/14/2000 1469.44 1483.62 1467.71 1470.54 92970 1470.54 train
6/15/2000 1470.54 1482.04 1464.62 1478.73 101140 1478.73 test
6/16/2000 1478.73 1480.77 1460.42 1464.46 125080 1464.46 train
6/19/2000 1464.46 1488.93 1459.05 1486.0 92170 1486.0 train
6/20/2000 1486.0 1487.32 1470.18 1475.95 103150 1475.95 train
6/21/2000 1475.95 1482.19 1468.0 1479.13 100960 1479.13 test
6/22/2000 1479.13 1479.13 1448.03 1452.18 102270 1452.18 train
6/23/2000 1452.18 1459.94 1438.31 1441.48 84760 1441.48 train
6/26/2000 1441.48 1459.66 1441.48 1455.31 88900 1455.31 test
6/27/2000 1455.31 1463.35 1450.55 1450.55 104250 1450.55 train
6/28/2000 1450.55 1467.63 1450.55 1454.82 109510 1454.82 train
6/29/2000 1454.82 1455.14 1434.63 1442.39 111090 1442.39 train
6/30/2000 1442.39 1454.68 1438.71 1454.6 145970 1454.6 train
7/3/2000 1454.6 1469.58 1450.85 1469.54 45190 1469.54 train
7/5/2000 1469.54 1469.54 1442.45 1446.23 101930 1446.23 train
7/6/2000 1446.23 1461.65 1439.56 1456.67 94730 1456.67 train
7/7/2000 1456.67 1484.12 1456.67 1478.9 93170 1478.9 test
7/10/2000 1478.9 1486.56 1474.76 1475.62 83870 1475.62 train
7/11/2000 1475.62 1488.77 1470.48 1480.88 98050 1480.88 test
7/12/2000 1480.88 1497.69 1480.88 1492.92 100120 1492.92 train
7/13/2000 1492.92 1501.39 1489.65 1495.84 102680 1495.84 test
7/14/2000 1495.84 1509.99 1494.56 1509.98 96060 1509.98 train
7/17/2000 1509.98 1517.32 1505.26 1510.49 90600 1510.49 train
7/18/2000 1510.49 1510.49 1491.35 1493.74 90830 1493.74 train
7/19/2000 1493.74 1495.63 1479.92 1481.96 90940 1481.96 train
7/20/2000 1481.96 1501.92 1481.96 1495.57 106460 1495.57 test
7/21/2000 1495.57 1495.57 1477.91 1480.19 96830 1480.19 train
7/24/2000 1480.19 1485.88 1463.8 1464.29 88030 1464.29 train
7/25/2000 1464.29 1476.23 1464.29 1474.47 96940 1474.47 train
7/26/2000 1474.47 1474.47 1452.42 1452.42 123580 1452.42 train
7/27/2000 1452.42 1464.91 1445.33 1449.62 115640 1449.62 train
7/28/2000 1449.62 1456.68 1413.89 1419.89 98000 1419.89 train
7/31/2000 1419.89 1437.65 1418.71 1430.83 95260 1430.83 train
8/1/2000 1430.83 1443.54 1428.96 1438.1 93870 1438.1 train
8/2/2000 1438.1 1451.59 1433.49 1438.7 99450 1438.7 train
8/3/2000 1438.7 1454.19 1425.43 1452.56 109560 1452.56 train
8/4/2000 1452.56 1462.93 1451.31 1462.93 95600 1462.93 test
8/7/2000 1462.93 1480.8 1460.72 1479.32 85480 1479.32 train
8/8/2000 1479.32 1484.52 1472.61 1482.8 99220 1482.8 train
8/9/2000 1482.8 1490.33 1471.16 1472.87 105400 1472.87 train
8/10/2000 1472.87 1475.15 1459.89 1460.25 94080 1460.25 train
8/11/2000 1460.25 1475.72 1453.06 1471.84 83550 1471.84 test
8/14/2000 1471.84 1491.64 1468.56 1491.56 78380 1491.56 train
8/15/2000 1491.56 1493.12 1482.74 1484.43 89590 1484.43 train
8/16/2000 1484.43 1496.09 1475.74 1479.85 92980 1479.85 test
8/17/2000 1479.85 1499.32 1479.85 1496.07 92240 1496.07 train
8/18/2000 1496.07 1499.47 1488.99 1491.72 82140 1491.72 test
8/21/2000 1491.72 1502.84 1491.13 1499.48 73160 1499.48 train
8/22/2000 1499.48 1508.45 1497.42 1498.13 81880 1498.13 test
8/23/2000 1498.13 1507.2 1489.52 1505.97 87100 1505.97 test
8/24/2000 1505.97 1511.16 1501.25 1508.31 83710 1508.31 test
8/25/2000 1508.31 1513.47 1505.09 1506.45 68560 1506.45 test
8/28/2000 1506.45 1523.95 1506.45 1514.09 73360 1514.09 train
8/29/2000 1514.09 1514.81 1505.46 1509.84 79560 1509.84 train
8/30/2000 1509.84 1510.49 1500.09 1502.59 81840 1502.59 train
8/31/2000 1502.59 1525.21 1502.59 1517.68 105660 1517.68 train
9/1/2000 1517.68 1530.09 1515.53 1520.77 76770 1520.77 train
9/5/2000 1520.77 1520.77 1504.21 1507.08 83850 1507.08 train
9/6/2000 1507.08 1512.61 1492.12 1492.25 99510 1492.25 train
9/7/2000 1492.25 1505.34 1492.25 1502.51 98550 1502.51 test
9/8/2000 1502.51 1502.51 1489.88 1494.5 96100 1494.5 train
9/11/2000 1494.5 1506.76 1483.01 1489.26 89930 1489.26 train
9/12/2000 1489.26 1496.93 1479.67 1481.99 99120 1481.99 train
9/13/2000 1481.99 1487.45 1473.61 1484.91 106830 1484.91 test
9/14/2000 1484.91 1494.16 1476.73 1480.87 101400 1480.87 test
9/15/2000 1480.87 1480.96 1460.22 1465.81 126840 1465.81 train
9/18/2000 1465.81 1467.77 1441.92 1444.51 96250 1444.51 test
9/19/2000 1444.51 1461.16 1444.51 1459.9 102490 1459.9 train
9/20/2000 1459.9 1460.49 1430.95 1451.34 110400 1451.34 train
9/21/2000 1451.34 1452.77 1436.3 1449.05 110540 1449.05 train
9/22/2000 1449.05 1449.05 1421.88 1448.72 118550 1448.72 train
9/25/2000 1448.72 1457.42 1435.93 1439.03 98240 1439.03 train
9/26/2000 1439.03 1448.04 1425.25 1427.21 110660 1427.21 train
9/27/2000 1427.21 1437.22 1419.44 1426.57 117470 1426.57 train
9/28/2000 1426.57 1461.69 1425.78 1458.29 120620 1458.29 train
9/29/2000 1458.29 1458.29 1436.29 1436.51 119710 1436.51 train
10/2/2000 1436.52 1445.6 1429.83 1436.23 105120 1436.23 train
10/3/2000 1436.23 1454.82 1425.28 1426.46 109810 1426.46 train
10/4/2000 1426.46 1439.99 1416.31 1434.32 116740 1434.32 train
10/5/2000 1434.32 1444.17 1431.8 1436.28 117610 1436.28 train
10/6/2000 1436.28 1443.3 1397.06 1408.99 115010 1408.99 test
10/9/2000 1408.99 1409.69 1392.48 1402.03 71660 1402.03 train
10/10/2000 1402.03 1408.83 1383.85 1387.02 104400 1387.02 train
10/11/2000 1387.02 1387.02 1349.67 1364.59 138750 1364.59 train
10/12/2000 1364.59 1374.93 1328.06 1329.78 138860 1329.78 train
10/13/2000 1329.78 1374.17 1327.08 1374.17 122390 1374.17 train
10/16/2000 1374.17 1379.48 1365.06 1374.62 100540 1374.62 test
10/17/2000 1374.62 1380.99 1342.34 1349.97 116150 1349.97 train
10/18/2000 1349.97 1356.65 1305.79 1342.13 144170 1342.13 train
10/19/2000 1342.13 1389.93 1342.13 1388.76 129790 1388.76 train
10/20/2000 1388.76 1408.47 1382.19 1396.93 117740 1396.93 train
10/23/2000 1396.93 1406.96 1387.75 1395.78 104680 1395.78 train
10/24/2000 1395.78 1415.64 1388.13 1398.13 115860 1398.13 train
10/25/2000 1398.13 1398.13 1362.21 1364.9 131560 1364.9 train
10/26/2000 1364.9 1372.72 1337.81 1364.44 130380 1364.44 train
10/27/2000 1364.44 1384.57 1364.13 1379.58 108630 1379.58 test
10/30/2000 1379.58 1406.36 1376.86 1398.66 118650 1398.66 test
10/31/2000 1398.66 1432.22 1398.66 1429.4 136640 1429.4 train
11/1/2000 1429.4 1429.6 1410.45 1421.22 120680 1421.22 train
11/2/2000 1421.22 1433.4 1421.22 1428.32 116770 1428.32 test
11/3/2000 1428.32 1433.21 1420.92 1426.69 99770 1426.69 train
11/6/2000 1428.76 1438.46 1427.72 1432.19 93090 1432.19 test
11/7/2000 1432.19 1436.22 1423.26 1431.87 88090 1431.87 test
11/8/2000 1431.87 1437.28 1408.78 1409.28 90930 1409.28 train
11/9/2000 1409.28 1409.28 1369.68 1400.14 111100 1400.14 train
11/10/2000 1400.14 1400.14 1365.97 1365.98 96250 1365.98 train
11/13/2000 1365.98 1365.98 1328.62 1351.26 112930 1351.26 train
11/14/2000 1351.26 1390.06 1351.26 1382.95 111880 1382.95 test
11/15/2000 1382.95 1395.96 1374.75 1389.81 106680 1389.81 train
11/16/2000 1389.81 1394.76 1370.39 1372.32 95630 1372.32 train
11/17/2000 1372.32 1384.85 1355.55 1367.72 107040 1367.72 train
11/20/2000 1367.72 1367.72 1341.67 1342.62 95580 1342.62 train
11/21/2000 1342.62 1355.87 1333.62 1347.35 113710 1347.35 test
11/22/2000 1347.35 1347.35 1321.89 1322.36 96320 1322.36 train
11/24/2000 1322.36 1343.83 1322.36 1341.77 40487 1341.77 train
11/27/2000 1341.77 1362.5 1341.77 1348.97 94610 1348.97 test
11/28/2000 1348.97 1358.81 1334.97 1336.09 102820 1336.09 test
11/29/2000 1336.09 1352.38 1329.28 1341.93 40210 1341.93 test
11/30/2000 1341.91 1341.91 1294.9 1314.95 118653 1314.95 train
12/1/2000 1314.95 1334.67 1307.02 1315.23 119520 1315.23 train
12/4/2000 1315.18 1332.06 1310.23 1324.97 110300 1324.97 test
12/5/2000 1324.97 1376.56 1324.97 1376.54 90030 1376.54 train
12/6/2000 1376.54 1376.54 1346.15 1351.46 139930 1351.46 train
12/7/2000 1351.46 1353.5 1339.26 1343.55 112800 1343.55 test
12/8/2000 1343.55 1380.33 1343.55 1369.89 135830 1369.89 test
12/11/2000 1369.89 1389.05 1364.14 1380.2 120240 1380.2 train
12/12/2000 1380.2 1380.27 1370.27 1371.18 108340 1371.18 train
12/13/2000 1371.18 1385.82 1358.48 1359.99 119510 1359.99 train
12/14/2000 1359.99 1359.99 1340.48 1340.93 106130 1340.93 train
12/15/2000 1340.93 1340.93 1305.38 1312.15 156110 1312.15 train
12/18/2000 1312.15 1332.32 1312.15 1322.74 118990 1322.74 train
12/19/2000 1322.96 1346.44 1305.2 1305.6 132490 1305.6 train
12/20/2000 1305.6 1305.6 1261.16 1264.74 142160 1264.74 test
12/21/2000 1264.74 1285.31 1254.07 1274.86 144990 1274.86 train
12/22/2000 1274.86 1305.97 1274.86 1305.95 108710 1305.95 train
12/26/2000 1305.97 1315.94 1301.64 1315.19 80650 1315.19 train
12/27/2000 1315.19 1332.03 1310.96 1328.92 109270 1328.92 train
12/28/2000 1328.92 1335.93 1325.78 1334.22 101530 1334.22 train
12/29/2000 1334.22 1340.1 1317.51 1320.28 103550 1320.28 train
1/2/2001 1320.28 1320.28 1276.05 1283.27 112940 1283.27 train
1/3/2001 1283.27 1347.76 1274.62 1347.56 188070 1347.56 train
1/4/2001 1347.56 1350.24 1329.14 1333.34 213100 1333.34 train
1/5/2001 1333.34 1334.77 1294.95 1298.35 143080 1298.35 train
1/8/2001 1298.35 1298.35 1276.29 1295.86 111550 1295.86 test
1/9/2001 1295.86 1311.72 1295.14 1300.8 119130 1300.8 train
1/10/2001 1300.8 1313.76 1287.28 1313.27 129650 1313.27 test
1/11/2001 1313.27 1332.19 1309.72 1326.82 141120 1326.82 train
1/12/2001 1326.82 1333.21 1311.59 1318.55 127600 1318.55 train
1/16/2001 1318.32 1327.81 1313.33 1326.65 120570 1326.65 train
1/17/2001 1326.65 1346.92 1325.41 1329.47 134910 1329.47 test
1/18/2001 1329.89 1352.71 1327.41 1347.97 144500 1347.97 train
1/19/2001 1347.97 1354.55 1336.74 1342.54 140780 1342.54 train
1/22/2001 1342.54 1353.62 1333.84 1342.9 116400 1342.9 train
1/23/2001 1342.9 1362.9 1339.63 1360.4 123260 1360.4 train
1/24/2001 1360.4 1369.75 1357.28 1364.3 130900 1364.3 train
1/25/2001 1364.3 1367.35 1354.63 1357.51 125800 1357.51 train
1/26/2001 1357.51 1357.51 1342.75 1354.95 109800 1354.95 test
1/29/2001 1354.92 1365.54 1350.36 1364.17 105310 1364.17 test
1/30/2001 1364.17 1375.68 1356.2 1373.73 114980 1373.73 test
1/31/2001 1373.73 1383.37 1364.66 1366.01 129530 1366.01 train
2/1/2001 1366.01 1373.5 1359.34 1373.47 111880 1373.47 train
2/2/2001 1373.47 1376.38 1348.72 1349.47 104840 1349.47 train
2/5/2001 1349.47 1354.56 1344.48 1354.31 101300 1354.31 test
2/6/2001 1354.31 1363.55 1350.04 1352.26 105960 1352.26 train
2/7/2001 1352.26 1352.26 1334.26 1340.89 115830 1340.89 test
2/8/2001 1341.1 1350.32 1332.42 1332.53 110720 1332.53 test
2/9/2001 1332.53 1332.53 1309.98 1314.76 107550 1314.76 train
2/12/2001 1314.76 1330.96 1313.64 1330.31 103910 1330.31 train
2/13/2001 1330.31 1336.62 1317.51 1318.8 107520 1318.8 train
2/14/2001 1318.8 1320.73 1304.72 1315.92 115030 1315.92 train
2/15/2001 1315.92 1331.29 1315.92 1326.61 115370 1326.61 train
2/16/2001 1326.61 1326.61 1293.18 1301.53 125720 1301.53 train
2/20/2001 1301.53 1307.16 1278.44 1278.94 111220 1278.94 train
2/21/2001 1278.94 1282.97 1253.16 1255.27 120850 1255.27 train
2/22/2001 1255.27 1259.94 1228.33 1252.82 136590 1252.82 train
2/23/2001 1252.82 1252.82 1215.44 1245.86 123130 1245.86 train
2/26/2001 1245.86 1267.69 1241.71 1267.65 113080 1267.65 train
2/27/2001 1267.65 1272.76 1252.26 1257.94 111410 1257.94 train
2/28/2001 1257.94 1263.47 1229.65 1239.94 122530 1239.94 test
3/1/2001 1239.94 1241.36 1214.5 1241.23 129490 1241.23 train
3/2/2001 1241.23 1251.01 1219.74 1234.18 129400 1234.18 test
3/5/2001 1234.18 1242.55 1234.04 1241.41 92920 1241.41 train
3/6/2001 1241.41 1267.42 1241.41 1253.8 109180 1253.8 train
3/7/2001 1253.8 1263.86 1253.8 1261.89 113220 1261.89 train
3/8/2001 1261.89 1266.5 1257.6 1264.74 111410 1264.74 train
3/9/2001 1264.74 1264.74 1228.42 1233.42 108590 1233.42 train
3/12/2001 1233.42 1233.42 1176.78 1180.16 122900 1180.16 train
3/13/2001 1180.16 1197.83 1171.5 1197.66 136090 1197.66 train
3/14/2001 1197.66 1197.66 1155.35 1166.71 139740 1166.71 test
3/15/2001 1166.71 1182.04 1166.71 1173.56 125950 1173.56 train
3/16/2001 1173.56 1173.56 1148.64 1150.53 154356 1150.53 train
3/19/2001 1150.53 1173.5 1147.18 1170.81 112620 1170.81 train
3/20/2001 1170.81 1180.56 1142.19 1142.62 123590 1142.62 test
3/21/2001 1142.62 1149.39 1118.74 1122.14 134630 1122.14 train
3/22/2001 1122.14 1124.27 1081.19 1117.58 172395 1117.58 train
3/23/2001 1117.58 1141.83 1117.58 1139.83 136490 1139.83 train
3/26/2001 1139.83 1160.02 1139.83 1152.69 111400 1152.69 train
3/27/2001 1152.69 1183.35 1150.96 1182.17 131420 1182.17 test
3/28/2001 1182.17 1182.17 1147.83 1153.29 133340 1153.29 train
3/29/2001 1153.29 1161.69 1136.26 1147.95 123450 1147.95 train
3/30/2001 1147.95 1162.8 1143.83 1160.33 128080 1160.33 train
4/2/2001 1160.33 1169.51 1137.51 1145.87 125490 1145.87 test
4/3/2001 1145.87 1145.87 1100.19 1106.46 138610 1106.46 train
4/4/2001 1106.46 1117.5 1091.99 1103.25 142559 1103.25 train
4/5/2001 1103.25 1151.47 1103.25 1151.44 136800 1151.44 train
4/6/2001 1151.44 1151.44 1119.29 1128.43 126680 1128.43 train
4/9/2001 1128.43 1146.13 1126.38 1137.59 106280 1137.59 train
4/10/2001 1137.59 1173.92 1137.59 1168.38 134960 1168.38 test
4/11/2001 1168.38 1182.24 1160.26 1165.89 129030 1165.89 test
4/12/2001 1165.89 1183.51 1157.73 1183.5 110200 1183.5 train
4/16/2001 1183.5 1184.64 1167.38 1179.68 91390 1179.68 train
4/17/2001 1179.68 1192.25 1168.9 1191.81 110960 1191.81 train
4/18/2001 1191.81 1248.42 1191.81 1238.16 191890 1238.16 train
4/19/2001 1238.16 1253.71 1233.39 1253.69 148680 1253.69 train
4/20/2001 1253.7 1253.7 1234.41 1242.98 133870 1242.98 train
4/23/2001 1242.98 1242.98 1217.47 1224.36 101260 1224.36 train
4/24/2001 1224.36 1233.54 1208.89 1209.47 121650 1209.47 train
4/25/2001 1209.47 1232.36 1207.38 1228.75 120360 1228.75 train
4/26/2001 1228.75 1248.3 1228.75 1234.52 134520 1234.52 train
4/27/2001 1234.52 1253.07 1234.52 1253.05 109130 1253.05 train
4/30/2001 1253.05 1269.3 1243.99 1249.46 126680 1249.46 test
5/1/2001 1249.46 1266.47 1243.55 1266.44 118130 1266.44 train
5/2/2001 1266.44 1272.93 1257.7 1267.43 134220 1267.43 train
5/3/2001 1267.43 1267.43 1239.88 1248.58 113790 1248.58 test
5/4/2001 1248.58 1267.51 1232.0 1266.61 108210 1266.61 train
5/7/2001 1266.61 1270.0 1259.19 1263.51 94900 1263.51 train
5/8/2001 1266.71 1267.01 1253.0 1261.2 100630 1261.2 train
5/9/2001 1261.2 1261.65 1247.83 1255.54 113240 1255.54 test
5/10/2001 1255.54 1268.14 1254.56 1255.18 105670 1255.18 test
5/11/2001 1255.18 1259.84 1240.79 1245.67 90620 1245.67 train
5/14/2001 1245.67 1249.68 1241.02 1248.92 85820 1248.92 train
5/15/2001 1248.92 1257.45 1245.36 1249.44 107180 1249.44 train
5/16/2001 1249.44 1286.39 1243.02 1284.99 140530 1284.99 train
5/17/2001 1284.99 1296.48 1282.65 1288.49 135560 1288.49 train
5/18/2001 1288.49 1292.06 1281.15 1291.96 113080 1291.96 train
5/21/2001 1291.96 1312.95 1287.87 1312.83 117490 1312.83 test
5/22/2001 1312.83 1315.93 1306.89 1309.38 126040 1309.38 train
5/23/2001 1309.38 1309.38 1288.7 1289.05 113480 1289.05 train
5/24/2001 1289.05 1295.04 1281.22 1293.17 110070 1293.17 train
5/25/2001 1293.17 1293.17 1276.42 1277.89 82810 1277.89 train
5/29/2001 1277.89 1278.42 1265.41 1267.93 102600 1267.93 train
5/30/2001 1267.93 1267.93 1245.96 1248.08 115860 1248.08 train
5/31/2001 1248.08 1261.91 1248.07 1255.82 122660 1255.82 test
6/1/2001 1255.82 1265.34 1246.88 1260.67 101500 1260.67 train
6/4/2001 1260.67 1267.17 1256.36 1267.11 83650 1267.11 train
6/5/2001 1267.11 1286.62 1267.11 1283.57 111680 1283.57 train
6/6/2001 1283.57 1283.85 1269.01 1270.03 106190 1270.03 train
6/7/2001 1270.03 1277.08 1265.08 1276.96 108960 1276.96 test
6/8/2001 1276.96 1277.11 1259.99 1264.96 72620 1264.96 test
6/11/2001 1264.96 1264.96 1249.23 1254.39 87010 1254.39 train
6/12/2001 1254.39 1261.0 1235.75 1255.85 113650 1255.85 train
6/13/2001 1255.85 1259.75 1241.59 1241.6 106360 1241.6 train
6/14/2001 1241.6 1241.6 1218.9 1219.87 124290 1219.87 train
6/15/2001 1219.87 1221.5 1203.03 1214.36 163555 1214.36 test
6/18/2001 1214.36 1221.23 1208.33 1208.43 111160 1208.43 test
6/19/2001 1208.43 1226.11 1207.71 1212.58 118490 1212.58 train
6/20/2001 1212.58 1225.61 1210.07 1223.14 135010 1223.14 train
6/21/2001 1223.14 1240.24 1220.25 1237.04 154682 1237.04 train
6/22/2001 1237.04 1237.73 1221.41 1225.35 118920 1225.35 train
6/25/2001 1225.35 1231.5 1213.6 1218.6 105010 1218.6 test
6/26/2001 1218.6 1220.7 1204.64 1216.76 119890 1216.76 train
6/27/2001 1216.76 1219.92 1207.29 1211.07 116210 1211.07 test
6/28/2001 1211.07 1234.44 1211.07 1226.2 132730 1226.2 train
6/29/2001 1226.2 1237.29 1221.14 1224.38 183236 1224.38 train
7/2/2001 1224.42 1239.78 1224.03 1236.72 112830 1236.72 train
7/3/2001 1236.71 1236.71 1229.43 1234.45 62211 1234.45 test
7/5/2001 1234.45 1234.45 1219.15 1219.24 93490 1219.24 train
7/6/2001 1219.24 1219.24 1188.74 1190.59 105670 1190.59 train
7/9/2001 1190.59 1201.76 1189.75 1198.78 104570 1198.78 train
7/10/2001 1198.78 1203.43 1179.93 1181.52 126380 1181.52 train
7/11/2001 1181.52 1184.93 1168.46 1180.18 138410 1180.18 train
7/12/2001 1180.18 1210.25 1180.18 1208.14 139400 1208.14 train
7/13/2001 1208.14 1218.54 1203.61 1215.68 112170 1215.68 test
7/16/2001 1215.68 1219.63 1200.05 1202.45 103980 1202.45 train
7/17/2001 1202.45 1215.36 1196.14 1214.44 123810 1214.44 train
7/18/2001 1214.44 1214.44 1198.33 1207.71 131630 1207.71 train
7/19/2001 1207.71 1225.04 1205.8 1215.02 134350 1215.02 train
7/20/2001 1215.02 1215.69 1207.04 1210.85 117090 1210.85 train
7/23/2001 1210.85 1215.22 1190.5 1191.03 98690 1191.03 train
7/24/2001 1191.03 1191.03 1165.54 1171.65 119870 1171.65 train
7/25/2001 1171.65 1190.52 1171.28 1190.49 128070 1190.49 train
7/26/2001 1190.49 1204.18 1182.65 1202.93 121390 1202.93 train
7/27/2001 1202.93 1209.26 1195.99 1205.82 101530 1205.82 train
7/30/2001 1205.82 1209.05 1200.41 1204.52 90910 1204.52 train
7/31/2001 1204.52 1222.74 1204.52 1211.23 112920 1211.23 train
8/1/2001 1211.23 1223.04 1211.23 1215.93 134030 1215.93 test
8/2/2001 1215.93 1226.27 1215.31 1220.75 121830 1220.75 train
8/3/2001 1220.75 1220.75 1205.31 1214.35 93990 1214.35 train
8/6/2001 1214.35 1214.35 1197.35 1200.48 81170 1200.48 test
8/7/2001 1200.47 1207.56 1195.64 1204.4 101200 1204.4 test
8/8/2001 1204.4 1206.79 1181.27 1183.53 112460 1183.53 train
8/9/2001 1183.53 1184.71 1174.68 1183.43 110420 1183.43 train
8/10/2001 1183.43 1193.33 1169.55 1190.16 96090 1190.16 test
8/13/2001 1190.16 1193.82 1185.12 1191.29 83760 1191.29 train
8/14/2001 1191.29 1198.79 1184.26 1186.73 96460 1186.73 test
8/15/2001 1186.73 1191.21 1177.61 1178.02 106560 1178.02 train
8/16/2001 1178.02 1181.8 1166.08 1181.66 105540 1181.66 train
8/17/2001 1181.66 1181.66 1156.07 1161.97 97430 1161.97 train
8/20/2001 1161.97 1171.41 1160.94 1171.41 89710 1171.41 train
8/21/2001 1171.41 1179.85 1156.56 1157.26 104160 1157.26 train
8/22/2001 1157.26 1168.56 1153.34 1165.31 111080 1165.31 train
8/23/2001 1165.31 1169.86 1160.96 1162.09 98620 1162.09 train
8/24/2001 1162.09 1185.15 1162.09 1184.93 104360 1184.93 train
8/27/2001 1184.93 1186.85 1178.07 1179.21 84260 1179.21 train
8/28/2001 1179.21 1179.66 1161.17 1161.51 98710 1161.51 train
8/29/2001 1161.51 1166.97 1147.38 1148.56 96370 1148.56 train
8/30/2001 1148.6 1151.75 1124.87 1129.03 115700 1129.03 train
8/31/2001 1129.03 1141.83 1126.38 1133.58 92010 1133.58 train
9/4/2001 1133.58 1155.4 1129.06 1132.94 117830 1132.94 test
9/5/2001 1132.94 1135.52 1114.86 1131.74 138450 1131.74 train
9/6/2001 1131.74 1131.74 1105.83 1106.4 135970 1106.4 train
9/7/2001 1106.4 1106.4 1082.12 1085.78 142430 1085.78 train
9/10/2001 1085.78 1096.94 1073.15 1092.54 127660 1092.54 train
9/17/2001 1092.54 1092.54 1037.46 1038.77 233083 1038.77 train
9/18/2001 1038.77 1046.42 1029.25 1032.74 165041 1032.74 train
9/19/2001 1032.74 1038.91 984.62 1016.1 212055 1016.1 train
9/20/2001 1016.1 1016.1 984.49 984.54 200480 984.54 train
9/21/2001 984.54 984.54 944.75 965.8 231730 965.8 train
9/24/2001 965.8 1008.44 965.8 1003.45 174660 1003.45 test
9/25/2001 1003.45 1017.14 998.33 1012.27 161380 1012.27 test
9/26/2001 1012.27 1020.29 1002.62 1007.04 151910 1007.04 test
9/27/2001 1007.04 1018.92 998.24 1018.61 146700 1018.61 test
9/28/2001 1018.61 1040.94 1018.61 1040.94 163150 1040.94 train
10/1/2001 1040.94 1040.94 1026.76 1038.55 117560 1038.55 train
10/2/2001 1038.55 1051.33 1034.47 1051.33 128980 1051.33 train
10/3/2001 1051.33 1075.38 1041.48 1072.28 165060 1072.28 train
10/4/2001 1072.28 1084.12 1067.82 1069.63 160910 1069.63 train
10/5/2001 1069.62 1072.35 1053.5 1071.38 130170 1071.38 test
10/8/2001 1071.37 1071.37 1056.88 1062.44 97900 1062.44 train
10/9/2001 1062.44 1063.37 1053.83 1056.75 122780 1056.75 train
10/10/2001 1056.75 1081.62 1052.76 1080.99 131240 1080.99 train
10/11/2001 1080.99 1099.16 1080.99 1097.43 170458 1097.43 train
10/12/2001 1097.43 1097.43 1072.15 1091.65 133140 1091.65 train
10/15/2001 1091.65 1091.65 1078.19 1089.98 102470 1089.98 test
10/16/2001 1089.98 1101.66 1087.13 1097.54 121050 1097.54 train
10/17/2001 1097.54 1107.12 1076.57 1077.09 145220 1077.09 train
10/18/2001 1077.09 1077.94 1064.54 1068.61 126290 1068.61 test
10/19/2001 1068.61 1075.52 1057.24 1073.48 129490 1073.48 train
10/22/2001 1073.48 1090.57 1070.79 1089.9 110570 1089.9 train
10/23/2001 1089.9 1098.99 1081.53 1084.78 131730 1084.78 train
10/24/2001 1084.78 1090.26 1079.98 1085.2 133620 1085.2 train
10/25/2001 1085.2 1100.09 1065.64 1100.09 136440 1100.09 test
10/26/2001 1100.09 1110.61 1094.24 1104.61 124450 1104.61 test
10/29/2001 1104.61 1104.61 1078.3 1078.3 110610 1078.3 train
10/30/2001 1078.3 1078.3 1053.61 1059.79 129740 1059.79 test
10/31/2001 1059.79 1074.79 1057.55 1059.78 135250 1059.78 train
11/1/2001 1059.78 1085.61 1054.31 1084.1 131740 1084.1 train
11/2/2001 1084.1 1089.63 1075.58 1087.2 112190 1087.2 train
11/5/2001 1087.2 1106.72 1087.2 1102.84 126770 1102.84 test
11/6/2001 1102.84 1119.73 1095.36 1118.86 135600 1118.86 train
11/7/2001 1118.86 1126.62 1112.98 1115.8 141130 1115.8 train
11/8/2001 1115.8 1135.75 1115.42 1118.54 151750 1118.54 train
11/9/2001 1118.54 1123.02 1111.13 1120.31 109380 1120.31 test
11/12/2001 1120.31 1121.71 1098.32 1118.33 99160 1118.33 test
11/13/2001 1118.33 1139.14 1118.33 1139.09 137010 1139.09 test
11/14/2001 1139.09 1148.28 1132.87 1141.21 144340 1141.21 train
11/15/2001 1141.21 1146.46 1135.06 1142.24 145450 1142.24 test
11/16/2001 1142.24 1143.52 1129.92 1138.65 133740 1138.65 train
11/19/2001 1138.65 1151.06 1138.65 1151.06 131680 1151.06 train
11/20/2001 1151.06 1152.45 1142.17 1142.66 133020 1142.66 train
11/21/2001 1142.66 1142.66 1129.78 1137.03 102930 1137.03 test
11/23/2001 1137.03 1151.05 1135.9 1150.34 41030 1150.34 test
11/26/2001 1150.34 1157.88 1146.17 1157.42 112980 1157.42 train
11/27/2001 1157.42 1163.38 1140.81 1149.5 128800 1149.5 train
11/28/2001 1149.5 1149.5 1128.29 1128.52 142370 1128.52 train
11/29/2001 1128.52 1140.4 1125.51 1140.2 137570 1140.2 test
11/30/2001 1140.2 1143.57 1135.89 1139.45 134360 1139.45 train
12/3/2001 1139.45 1139.45 1125.78 1129.9 120290 1129.9 train
12/4/2001 1129.9 1144.8 1128.86 1144.8 131850 1144.8 train
